SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
smoothpursuit,24.4079,0.0472045,0.0320996,-0.05315483,-0.1494935,-0.06906967,-0.005310124,-0.9863331,0.137839,-0.2941672,0.9457622,0.1139565,0.0298872,-0.04953925,-0.09322965,-0.01646873,-0.0005848919,-0.9955083,0.03289858,-0.1856025,0.982074,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4189,0.04722007,0.0320549,-0.0531558,-0.1495843,-0.06902239,-0.005291572,-0.9863227,0.1377398,-0.2943463,0.9457209,0.1139716,0.02983761,-0.04953493,-0.09176756,-0.01771799,-0.0005851397,-0.9956227,0.03538826,-0.182711,0.9825296,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4309,0.04720239,0.03197718,-0.05314666,-0.1478801,-0.07063508,-0.005364815,-0.9864651,0.1409448,-0.2909992,0.9462843,0.1139536,0.0297606,-0.04951937,-0.091951,-0.01766536,-0.0006086454,-0.9956067,0.03528743,-0.1830726,0.9824659,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4412,0.04722229,0.0319531,-0.05312485,-0.1479797,-0.07061423,-0.005249657,-0.9864523,0.1408688,-0.2912084,0.9462312,0.1139729,0.02971923,-0.04949769,-0.09204489,-0.01765184,-0.0004873592,-0.9955983,0.03523799,-0.1832623,0.9824323,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4519,0.04725397,0.03195369,-0.05308978,-0.1480377,-0.07064053,-0.005129333,-0.9864423,0.1408843,-0.2913367,0.9461895,0.1140044,0.02970374,-0.04946882,-0.09074309,-0.0188239,-0.0003895232,-0.9956964,0.03755648,-0.1806905,0.9828227,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4630,0.04728142,0.03195751,-0.05305621,-0.1481692,-0.07073066,-0.004964924,-0.986417,0.1410111,-0.291611,0.9460861,0.114032,0.0296855,-0.04945125,-0.09086698,-0.01892473,-0.0002239915,-0.9956832,0.03772679,-0.180941,0.9827701,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4743,0.04731217,0.03194249,-0.05302869,-0.1465494,-0.07231823,-0.004869926,-0.9865443,0.1441176,-0.2884506,0.9465867,0.1140627,0.02965271,-0.04943398,-0.09096821,-0.01898618,-9.13695E-05,-0.9956728,0.03782467,-0.1811457,0.9827286,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4861,0.04734606,0.03191781,-0.05300255,-0.1464921,-0.07236976,-0.004873969,-0.986549,0.1442206,-0.2883379,0.9466054,0.114097,0.02963042,-0.04941421,-0.08928573,-0.01989348,-0.000101056,-0.9958073,0.03963819,-0.1778187,0.9832646,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.4969,0.04736648,0.03190148,-0.05300452,-0.1446677,-0.07397065,-0.00505136,-0.9866986,0.147435,-0.2847395,0.9471992,0.1141187,0.02963352,-0.049428,-0.08943992,-0.01999005,-0.0002499768,-0.9957916,0.03985656,-0.1781171,0.9832018,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5076,0.04738535,0.03188574,-0.05301367,-0.1446622,-0.0739919,-0.005157589,-0.9866973,0.1475074,-0.2847123,0.9471961,0.1141381,0.02963233,-0.04943793,-0.08944027,-0.02000539,-0.000357369,-0.9957912,0.03990632,-0.1781134,0.9832004,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5186,0.04739067,0.03187668,-0.05301222,-0.1447386,-0.07399483,-0.00522308,-0.9866856,0.1475312,-0.28485,0.947151,0.1141437,0.02963054,-0.04943613,-0.08782364,-0.02122769,-0.0004377633,-0.9959098,0.04235861,-0.1749102,0.9836728,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5295,0.04739672,0.03187525,-0.05302177,-0.1427735,-0.07556833,-0.005313159,-0.986852,0.1506667,-0.2809897,0.9478103,0.1141505,0.02963912,-0.04945479,-0.08781473,-0.02130245,-0.0005056951,-0.995909,0.04251942,-0.1748894,0.9836696,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5409,0.04737886,0.0319308,-0.05302922,-0.1427292,-0.07562313,-0.005339813,-0.9868541,0.1507823,-0.2808981,0.9478191,0.1141332,0.02970004,-0.04946871,-0.08777179,-0.02135544,-0.000537728,-0.9959116,0.04263065,-0.1748029,0.9836801,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5520,0.04736057,0.03198087,-0.0530332,-0.1426209,-0.07568008,-0.005255559,-0.9868659,0.1508713,-0.2807,0.9478636,0.1141151,0.029742,-0.04948109,-0.08588374,-0.0224734,-0.0004701519,-0.9960515,0.0448501,-0.1710681,0.9842378,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5632,0.04733856,0.03201759,-0.05304206,-0.1424131,-0.07567091,-0.005130929,-0.9868972,0.1508202,-0.2803176,0.9479849,0.1140926,0.02976573,-0.04948967,-0.08566808,-0.02246941,-0.0003564738,-0.9960703,0.04482331,-0.1706468,0.9843122,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5742,0.04731072,0.03204751,-0.05306481,-0.1405558,-0.0772194,-0.005187987,-0.9870433,0.1538962,-0.276668,0.9485625,0.1140643,0.02979946,-0.04950082,-0.08547477,-0.02239095,-0.0003769226,-0.9960886,0.04467118,-0.170264,0.9843854,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5851,0.04724345,0.03205156,-0.05307245,-0.1404102,-0.07706033,-0.005295441,-0.9870758,0.1536158,-0.2763749,0.9486933,0.1139962,0.0298171,-0.04948442,-0.08533399,-0.0222244,-0.0004832,-0.9961044,0.04435811,-0.1699816,0.9844484,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.5964,0.04719263,0.03204703,-0.05309872,-0.1403221,-0.07695778,-0.005421875,-0.9870957,0.153451,-0.2761881,0.9487745,0.113945,0.02982879,-0.04949418,-0.0838338,-0.02285113,-0.000607121,-0.9962175,0.04563119,-0.1670057,0.9848995,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6075,0.04714593,0.03203106,-0.05312554,-0.1385099,-0.07848402,-0.005606265,-0.9872304,0.1565167,-0.2726023,0.9493105,0.1138975,0.02982974,-0.04949615,-0.08375515,-0.02267853,-0.0007432025,-0.996228,0.04531046,-0.1668447,0.9849415,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6185,0.04710725,0.0320127,-0.05314843,-0.1385088,-0.07840733,-0.00570734,-0.9872361,0.1563941,-0.2725867,0.9493352,0.1138586,0.0298233,-0.04950703,-0.08230364,-0.02366844,-0.0008560345,-0.9963259,0.04730387,-0.163962,0.9853318,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6293,0.04704954,0.03199923,-0.05312291,-0.1385153,-0.07832559,-0.005761614,-0.9872413,0.1562487,-0.2725935,0.9493572,0.1138004,0.02981532,-0.04946973,-0.08231302,-0.0235836,-0.0009051349,-0.9963271,0.04714297,-0.1639787,0.9853368,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6416,0.0470246,0.03198135,-0.05313797,-0.1364144,-0.08004027,-0.005867066,-0.9873957,0.1596635,-0.2684508,0.9499694,0.1137753,0.02980483,-0.0494775,-0.0823838,-0.02353165,-0.0009704638,-0.9963224,0.04705012,-0.164116,0.9853184,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6518,0.04700303,0.03197515,-0.05314967,-0.1366055,-0.07996161,-0.005841838,-0.9873759,0.1595004,-0.2688278,0.9498901,0.113753,0.0297904,-0.04948048,-0.08117306,-0.02444152,-0.000943176,-0.9963999,0.04886018,-0.1617156,0.9856271,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6628,0.04699656,0.03196239,-0.0531643,-0.1365347,-0.07997289,-0.005862995,-0.9873846,0.159529,-0.2686867,0.9499252,0.1137467,0.02978194,-0.04949576,-0.08110305,-0.02445098,-0.0009688442,-0.9964053,0.04888332,-0.1615756,0.9856489,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6741,0.04698423,0.03196955,-0.05317894,-0.1346611,-0.08124208,-0.005838025,-0.9875384,0.1620317,-0.2650175,0.9505322,0.113734,0.02978241,-0.04950758,-0.08114649,-0.02442476,-0.000925188,-0.9964024,0.04882392,-0.1616639,0.9856374,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6856,0.04697599,0.03197098,-0.05317599,-0.1345913,-0.08124778,-0.005780807,-0.9875478,0.1620282,-0.2648913,0.950568,0.1137256,0.02977777,-0.04950593,-0.07944334,-0.02524281,-0.0008682127,-0.9965194,0.05044786,-0.1582898,0.9861031,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.6966,0.04698042,0.03196871,-0.05317184,-0.1345581,-0.0811838,-0.005816784,-0.9875574,0.1619127,-0.2648233,0.9506066,0.1137297,0.02977967,-0.04949243,-0.07941191,-0.02517643,-0.0009023711,-0.9965235,0.05032112,-0.1582262,0.9861198,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
