SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
Fixation,0.0000,0.01873825,0.05472219,-0.03769009,-0.09270866,-0.04678605,-0.01150454,-0.9945269,0.09519312,-0.183326,0.9784324,0.08430262,0.05524015,-0.04150994,-0.03111964,0.03537017,-0.01199373,-0.9988177,-0.06991022,-0.06301414,0.9955611,0.05059184,0.05399084,-0.164769,0.0009382835,0.008336724,0.01229957,0.9998892,0.01669468,-0.001671283,0.9998592
Fixation,0.0000,0.01873339,0.05454338,-0.03770997,-0.09320959,-0.0467543,-0.01164559,-0.99448,0.09516338,-0.1843012,0.978252,0.0842963,0.05508292,-0.04155178,-0.03153742,0.03520024,-0.0121132,-0.9988091,-0.0695526,-0.0638525,0.9955327,0.05058476,0.05382681,-0.1648004,0.001350462,0.008502495,0.01244231,0.9998856,0.01703665,-0.002489033,0.9998518
Fixation,0.0200,0.01860581,0.05449545,-0.03763131,-0.09339344,-0.04652867,-0.01180313,-0.9944714,0.09474753,-0.1846558,0.9782255,0.08417039,0.05505311,-0.04144188,-0.03178963,0.03550306,-0.0122402,-0.9987889,-0.07014191,-0.06437138,0.9954579,0.05046071,0.05378962,-0.1647069,0.00154005,0.008263757,0.01257141,0.9998857,0.01656434,-0.002871974,0.9998587
Fixation,0.0283,0.01859945,0.05450237,-0.03762409,-0.09344035,-0.0463576,-0.01179994,-0.9944751,0.09440814,-0.1847542,0.9782398,0.08416449,0.05505896,-0.04142701,-0.03185697,0.03556201,-0.0122277,-0.9987848,-0.07025851,-0.06450619,0.995441,0.05045516,0.05379677,-0.1646961,0.001607966,0.008205085,0.01256014,0.9998862,0.0164487,-0.003009452,0.9998602
Fixation,0.0355,0.0185876,0.05450594,-0.03762317,-0.09350541,-0.04635692,-0.01176631,-0.9944694,0.0944015,-0.1848857,0.9782156,0.08415265,0.05505824,-0.04142648,-0.03191931,0.03556046,-0.0121889,-0.9987833,-0.07025627,-0.06462783,0.9954332,0.0504432,0.05379891,-0.1646955,0.001671978,0.008207718,0.0125242,0.9998865,0.01645545,-0.003137987,0.9998597
Fixation,0.0430,0.01858879,0.05450547,-0.03762355,-0.09349858,-0.04635598,-0.01177085,-0.99447,0.09440038,-0.1848718,0.9782183,0.08415385,0.05505836,-0.04142667,-0.03212577,0.03536992,-0.01219249,-0.9987834,-0.06987039,-0.06503587,0.9954338,0.05044442,0.05379868,-0.1646958,0.001665305,0.008206346,0.01252889,0.9998865,0.01645256,-0.003124599,0.9998598
Fixation,0.0512,0.01858281,0.05449796,-0.03762683,-0.09354716,-0.04632518,-0.01170131,-0.9944677,0.09432705,-0.1849751,0.9782058,0.08414812,0.05504143,-0.04142682,-0.03216847,0.03539628,-0.01211746,-0.998782,-0.06992673,-0.06511639,0.9954246,0.05043866,0.05378711,-0.1646976,0.00171127,0.008182207,0.01245505,0.9998875,0.0164052,-0.003218336,0.9998602
Fixation,0.0621,0.01858178,0.05451024,-0.03763404,-0.09348278,-0.04588235,-0.01169826,-0.9944943,0.09344665,-0.1848627,0.9783115,0.08414688,0.05505359,-0.04143775,-0.03213244,0.0353679,-0.01211936,-0.9987841,-0.06987095,-0.065044,0.9954332,0.05043724,0.05379891,-0.1647066,0.001675148,0.008210573,0.01245621,0.9998873,0.01646103,-0.003145373,0.9998596
Fixation,0.0735,0.01858236,0.05454409,-0.03764245,-0.09344545,-0.0459055,-0.01169793,-0.9944968,0.09349199,-0.1847884,0.9783213,0.08414729,0.05508769,-0.04144914,-0.03209361,0.03547571,-0.01212322,-0.9987815,-0.07008681,-0.06496917,0.995423,0.05043751,0.05383253,-0.1647164,0.001637769,0.008233553,0.01245938,0.9998872,0.01650606,-0.003069999,0.999859
Fixation,0.0840,0.0185852,0.05459392,-0.03765874,-0.09333238,-0.04595443,-0.01169588,-0.9945052,0.09358704,-0.1845641,0.9783545,0.08414976,0.05513763,-0.04147173,-0.03198069,0.035427,-0.01213337,-0.9987867,-0.06999197,-0.06474348,0.9954443,0.05043969,0.05388117,-0.1647355,0.001524407,0.00828212,0.01246599,0.9998869,0.01660037,-0.002841979,0.9998581
Fixation,0.0955,0.01860113,0.05461454,-0.03773402,-0.09341139,-0.04582329,-0.01176402,-0.994503,0.09334058,-0.1847177,0.9783491,0.08416536,0.05516768,-0.04155125,-0.03191417,0.03539199,-0.01221104,-0.9987892,-0.06991887,-0.06461541,0.9954578,0.05045528,0.05390561,-0.1648127,0.001454486,0.008314855,0.01254167,0.9998857,0.01666429,-0.002700074,0.9998575
Fixation,0.1066,0.01859968,0.05465794,-0.03777593,-0.09331876,-0.04581559,-0.01184432,-0.9945111,0.09333882,-0.1845278,0.9783851,0.08416395,0.05522144,-0.04159108,-0.03184397,0.03542024,-0.01229775,-0.9987894,-0.0699715,-0.06448202,0.9954627,0.05045419,0.05395317,-0.1648534,0.001364485,0.008299482,0.01262423,0.999885,0.01663151,-0.002519106,0.9998585
Fixation,0.1340,0.01860533,0.05469751,-0.03780528,-0.09348237,-0.04562723,-0.01195604,-0.9945031,0.0929882,-0.184846,0.9783584,0.08417061,0.05527389,-0.04160098,-0.03166721,0.03556428,-0.01241855,-0.9987884,-0.07025586,-0.06414098,0.9954647,0.05046211,0.05399704,-0.164873,0.001182675,0.008151992,0.01273276,0.999885,0.01633223,-0.002157484,0.9998643
Fixation,0.1418,0.01859708,0.05478883,-0.03788324,-0.09322038,-0.04558646,-0.01191071,-0.9945301,0.09289485,-0.184335,0.9784636,0.08416271,0.05535841,-0.04167391,-0.03132267,0.03570502,-0.01239256,-0.9987946,-0.07054762,-0.06345478,0.9954881,0.05045438,0.05408239,-0.164948,0.0009178385,0.008114646,0.0126934,0.9998861,0.01625075,-0.001629463,0.9998666
Fixation,0.1496,0.018598,0.05480921,-0.03790088,-0.09305333,-0.04558901,-0.01185532,-0.9945462,0.0928871,-0.1840107,0.9785255,0.08416365,0.05537128,-0.04169239,-0.03115104,0.03569942,-0.01235112,-0.9988006,-0.07054371,-0.0631092,0.9955103,0.05045516,0.05409741,-0.1649657,0.0007480976,0.008121735,0.01264459,0.9998868,0.01626055,-0.001290634,0.999867
Fixation,0.1564,0.01859691,0.054829,-0.03792535,-0.09269576,-0.04582561,-0.01169,-0.9945707,0.09332085,-0.1833135,0.978615,0.08416273,0.05536878,-0.04171713,-0.03102843,0.035702,-0.01219234,-0.9988063,-0.07056215,-0.06285337,0.9955252,0.05045382,0.05410504,-0.1649901,0.000632512,0.008124154,0.01248055,0.9998889,0.01626229,-0.001062096,0.9998672
Fixation,0.1645,0.01859316,0.05483425,-0.03794225,-0.09251218,-0.04583413,-0.01160572,-0.9945884,0.09331952,-0.1829592,0.9786814,0.08415896,0.0553627,-0.04173598,-0.03083796,0.03568871,-0.01212391,-0.9988135,-0.07054498,-0.06246811,0.9955507,0.05044978,0.0541029,-0.1650075,0.0004451228,0.008139777,0.0124042,0.9998899,0.0162888,-0.0006882127,0.9998671
Fixation,0.1734,0.01858778,0.05480111,-0.03797325,-0.09249919,-0.04586025,-0.0118157,-0.9945859,0.0934098,-0.182913,0.9786815,0.08415329,0.05535746,-0.04176785,-0.03064116,0.03560616,-0.01233725,-0.9988199,-0.07037222,-0.06208858,0.9955866,0.05044461,0.05408335,-0.165039,0.0004401114,0.008146429,0.01261603,0.9998872,0.01630213,-0.0006745723,0.9998669
Fixation,0.1843,0.01859867,0.05476403,-0.03797489,-0.09257533,-0.04582085,-0.0119717,-0.9945788,0.09336146,-0.1830498,0.9786605,0.08416442,0.05534029,-0.04176252,-0.0307297,0.03565498,-0.01248378,-0.9988136,-0.07045812,-0.06227671,0.9955688,0.05045646,0.05405676,-0.1650374,0.0005222451,0.008093051,0.01276482,0.9998856,0.01619758,-0.0008377582,0.9998685
Fixation,0.1955,0.01860179,0.05474222,-0.03796749,-0.09260812,-0.04553158,-0.01195678,-0.9945892,0.09278502,-0.1831253,0.9787012,0.0841677,0.05531645,-0.04175279,-0.03080421,0.03567361,-0.01246116,-0.9988109,-0.07049467,-0.06242425,0.995557,0.05045979,0.05403471,-0.165029,0.0005977286,0.008075011,0.01274497,0.999886,0.01616342,-0.0009894895,0.9998689
Fixation,0.2069,0.01859576,0.05473292,-0.037946,-0.09273998,-0.04564427,-0.01197939,-0.9945715,0.09301492,-0.1833795,0.9786318,0.08416077,0.0553118,-0.04174589,-0.03081772,0.03557457,-0.0124811,-0.9988138,-0.07029547,-0.06245035,0.9955694,0.0504522,0.05402899,-0.1650149,0.0007313993,0.008185695,0.0127731,0.9998847,0.01638819,-0.001253516,0.9998649
Fixation,0.2180,0.01859424,0.05474246,-0.03792308,-0.09280736,-0.04571626,-0.01191275,-0.9945627,0.09314655,-0.1835163,0.9785936,0.08415873,0.05531347,-0.04173325,-0.03088033,0.03549841,-0.0124139,-0.9988154,-0.07014602,-0.06256884,0.9955725,0.05044948,0.05403543,-0.1649971,0.0007968305,0.008263804,0.01271101,0.9998848,0.01654596,-0.001383395,0.9998621
Fixation,0.2291,0.01860468,0.05478179,-0.0379018,-0.09293842,-0.04572048,-0.01184716,-0.9945511,0.09314482,-0.1837807,0.9785442,0.08416861,0.05534542,-0.04172282,-0.03097339,0.03541799,-0.0123459,-0.9988163,-0.06998734,-0.06274798,0.9955724,0.05045865,0.05407214,-0.1649812,0.0008927385,0.008346156,0.01264958,0.9998848,0.01671297,-0.00157412,0.9998591
Fixation,0.2400,0.01861416,0.05479991,-0.0378894,-0.09308964,-0.04573334,-0.01189598,-0.9945357,0.09318167,-0.1840739,0.9784856,0.08417795,0.05537033,-0.04171165,-0.03105573,0.03545905,-0.01238365,-0.9988117,-0.07006466,-0.06291588,0.9955564,0.05046804,0.05409515,-0.1649697,0.001046399,0.008354999,0.01269387,0.999884,0.01673462,-0.001880441,0.9998582
Fixation,0.2508,0.01863771,0.05476999,-0.03791048,-0.09333642,-0.04570167,-0.01196985,-0.9945132,0.09313627,-0.1845545,0.9783993,0.08420169,0.05535018,-0.04172795,-0.03130841,0.03549468,-0.01243524,-0.9988019,-0.07012566,-0.06342456,0.9955198,0.05049216,0.05407262,-0.164989,0.001296718,0.008317463,0.0127555,0.9998832,0.01666606,-0.002380946,0.9998583
Fixation,0.2624,0.01863363,0.05473924,-0.03791076,-0.09350748,-0.04536747,-0.01200475,-0.994512,0.09248205,-0.1848994,0.9783963,0.08419757,0.05532432,-0.04172832,-0.0314072,0.03549324,-0.01246343,-0.9987985,-0.0701183,-0.06362366,0.9955077,0.0504881,0.05404532,-0.1649895,0.001394227,0.008317922,0.01278806,0.9998827,0.01666955,-0.002575386,0.9998577
Fixation,0.2733,0.01864455,0.05472457,-0.03789922,-0.09368055,-0.04529473,-0.01204923,-0.9944985,0.09234864,-0.1852388,0.9783447,0.08420901,0.0553149,-0.0417069,-0.03155351,0.03538451,-0.01248983,-0.9987975,-0.06989572,-0.06391504,0.9955046,0.0505001,0.05403507,-0.1649735,0.001569284,0.008241902,0.01281937,0.9998826,0.0165221,-0.002926887,0.9998592
Fixation,0.2844,0.01864823,0.05470502,-0.03789701,-0.09373338,-0.04529757,-0.01203802,-0.9944935,0.09235302,-0.1853439,0.9783244,0.08421268,0.05529404,-0.04170525,-0.03160551,0.03538084,-0.01247463,-0.9987961,-0.06988796,-0.06401765,0.9954986,0.0505037,0.05401528,-0.1649717,0.001621917,0.008245952,0.01280658,0.9998827,0.01653151,-0.00303225,0.9998587
Fixation,0.2956,0.0186457,0.05470037,-0.03790032,-0.09397081,-0.04534424,-0.01198634,-0.9944696,0.09243967,-0.1858152,0.9782268,0.08421016,0.05528295,-0.04170941,-0.0316033,0.03537588,-0.01242536,-0.998797,-0.06988128,-0.06400967,0.9954996,0.05050101,0.05400753,-0.1649754,0.001621848,0.008252398,0.01275743,0.9998833,0.01654425,-0.003032759,0.9998586
Fixation,0.3070,0.01864574,0.05469763,-0.03787953,-0.0939346,-0.04530078,-0.01194434,-0.9944755,0.092345,-0.1857491,0.9782482,0.08421054,0.05527401,-0.04168342,-0.03150787,0.03543114,-0.01238419,-0.9987985,-0.06999675,-0.0638176,0.9955038,0.05050156,0.05400145,-0.164952,0.001583771,0.008212845,0.01271291,0.9998842,0.01646406,-0.002958357,0.9998601
Fixation,0.3183,0.01864501,0.05468845,-0.03786099,-0.09402783,-0.04528619,-0.01187793,-0.9944682,0.09230506,-0.1859396,0.9782159,0.08420995,0.05525625,-0.04166389,-0.03159571,0.03544134,-0.01230973,-0.9987963,-0.0700195,-0.0639879,0.9954913,0.05050082,0.05398905,-0.1649332,0.001674833,0.008204749,0.01264213,0.999885,0.01644996,-0.003141829,0.9998598
Fixation,0.3287,0.01862894,0.05462289,-0.03787011,-0.09508943,-0.04661304,-0.01186978,-0.994306,0.09495263,-0.1879894,0.9775705,0.08419403,0.05519044,-0.04167034,-0.03175953,0.03546258,-0.01229379,-0.9987906,-0.07005849,-0.06431419,0.9954675,0.050485,0.05392504,-0.1649413,0.0018393,0.008183757,0.0126328,0.999885,0.0164121,-0.00347141,0.9998593
Fixation,0.3401,0.01862548,0.05454564,-0.03786515,-0.09539284,-0.04659876,-0.01196394,-0.9942765,0.09494665,-0.1885787,0.9774575,0.08419063,0.05512583,-0.04166264,-0.04291332,0.02837361,-0.01228628,-0.9986002,-0.05561329,-0.08640371,0.9947067,0.05048191,0.05385721,-0.1649356,0.002147436,0.008161819,0.01271383,0.9998836,0.01637634,-0.004086837,0.9998575
Fixation,0.3511,0.01862985,0.0544591,-0.03785873,-0.09580217,-0.04658039,-0.01198416,-0.9942377,0.09492017,-0.1893838,0.9773044,0.0841951,0.05504251,-0.04165397,-0.04332442,0.02839215,-0.01227492,-0.9985821,-0.05564018,-0.087223,0.9946337,0.05048647,0.0537765,-0.1649289,0.00255907,0.00814309,0.01271696,0.9998827,0.01634935,-0.00491043,0.9998543
Fixation,0.3627,0.01865476,0.05435157,-0.03784694,-0.1183573,-0.09681689,-0.01190894,-0.9881681,0.1941617,-0.2316078,0.9532361,0.08422016,0.05493879,-0.04163907,-0.04385546,0.02841771,-0.01225881,-0.9985584,-0.05567825,-0.08828121,0.9945382,0.05051165,0.05367649,-0.1649166,0.003090871,0.008117342,0.01271952,0.9998814,0.01631139,-0.00597451,0.9998491
Fixation,0.3733,0.01868528,0.05423415,-0.03780354,-0.1190993,-0.09713012,-0.01182873,-0.9880492,0.1947563,-0.233054,0.9527622,0.08424821,0.05481219,-0.04163931,-0.04459114,0.02809278,-0.01211057,-0.9985368,-0.0550233,-0.08973223,0.9944448,0.05053721,0.05356228,-0.1648958,0.003831807,0.008446961,0.01261184,0.9998775,0.0169885,-0.007449611,0.9998279
Fixation,0.3844,0.0187808,0.05410421,-0.03776495,-0.1198009,-0.0974765,-0.01185755,-0.9879299,0.195441,-0.2343982,0.9522921,0.08434096,0.0546881,-0.04164694,-0.1036226,-0.01143439,-0.01169169,-0.9944822,0.02516565,-0.2058344,0.9782632,0.05062763,0.05344248,-0.164881,0.004542407,0.008796711,0.01261942,0.9998714,0.01770581,-0.008861626,0.999804
Fixation,0.3971,0.01891731,0.05394971,-0.03770497,-0.1602438,-0.1755669,-0.01156754,-0.9712695,0.3447528,-0.307218,0.8869964,0.0844734,0.0545193,-0.04165727,-0.1045236,-0.01194824,-0.01148394,-0.9943843,0.02616297,-0.2075989,0.9778641,0.05075617,0.05329037,-0.1648569,0.005448372,0.00932876,0.01246234,0.999864,0.01879078,-0.01066274,0.9997666
Fixation,0.4064,0.01906278,0.05372465,-0.03763524,-0.1613718,-0.1763233,-0.01148386,-0.9709466,0.3461073,-0.3093171,0.8857385,0.08461249,0.05428302,-0.04169349,-0.1551998,-0.0580455,-0.01095439,-0.9861155,0.1178794,-0.3048182,0.9450875,0.05088969,0.05307174,-0.1648407,0.006583768,0.01013156,0.01231399,0.9998512,0.02042225,-0.01291606,0.999708
Fixation,0.4177,0.01917692,0.05359471,-0.03760064,-0.1619876,-0.1767021,-0.01151809,-0.9707748,0.3468075,-0.3104364,0.8850728,0.08472338,0.05415654,-0.04171059,-0.1558235,-0.05843085,-0.01091671,-0.9859948,0.1186272,-0.3060065,0.9446098,0.05099804,0.05294991,-0.1648324,0.007216004,0.01052338,0.01230549,0.9998429,0.02122104,-0.01417075,0.9996744
Fixation,0.4290,0.01931104,0.0534029,-0.03755974,-0.1834108,-0.2112171,-0.0114465,-0.9600087,0.4097394,-0.3473166,0.8434956,0.08485278,0.05396628,-0.04174408,-0.1566407,-0.05898211,-0.01083557,-0.9858334,0.1196876,-0.307565,0.9439696,0.05112378,0.05276752,-0.1648291,0.008043551,0.01108743,0.01226987,0.999831,0.0223685,-0.0158123,0.9996247
Fixation,0.4404,0.01939819,0.05326366,-0.0375203,-0.183882,-0.2115632,-0.01159874,-0.9598406,0.4103996,-0.3480872,0.8428568,0.0849369,0.053846,-0.0417493,-0.180082,-0.07243291,-0.01071245,-0.9809226,0.1459604,-0.3517412,0.9246479,0.05120605,0.05264282,-0.1648122,0.00855785,0.01142722,0.01238477,0.9998214,0.02306233,-0.0168296,0.9995924
Fixation,0.4517,0.01944855,0.05310881,-0.03739153,-0.1843252,-0.2119442,-0.01175757,-0.9596695,0.4111272,-0.3487986,0.8422077,0.08498389,0.05371249,-0.04166948,-0.1805533,-0.07282187,-0.01080785,-0.9808062,0.1467511,-0.3526014,0.924195,0.05125105,0.05250347,-0.1647081,0.009046926,0.01180009,0.01251781,0.9998111,0.02382221,-0.01779501,0.9995578
Fixation,0.4628,0.01945462,0.05315721,-0.03739835,-0.1866332,-0.2155311,-0.01176302,-0.9584237,0.417531,-0.3526767,0.8374288,0.08499028,0.05376863,-0.04167037,-0.1802545,-0.07279221,-0.01087185,-0.9808626,0.1467177,-0.3520271,0.9244192,0.05125792,0.05255258,-0.1647115,0.008747255,0.01175655,0.01259326,0.9998133,0.02372902,-0.01719514,0.9995705
Fixation,0.4731,0.01945842,0.05320847,-0.03735357,-0.1863029,-0.2155841,-0.01180807,-0.9584755,0.4176638,-0.3520423,0.8376294,0.08499368,0.05383337,-0.04162956,-0.1775485,-0.07185421,-0.01099135,-0.9814239,0.1449419,-0.3469211,0.926627,0.05126146,0.05260694,-0.1646681,0.008429111,0.01178893,0.0127129,0.9998142,0.0237878,-0.01655535,0.99958
Fixation,0.4842,0.01935727,0.05324399,-0.03728587,-0.186015,-0.2154373,-0.01173702,-0.9585654,0.417388,-0.3515578,0.8379704,0.08489387,0.05386186,-0.04154256,-0.1772487,-0.0717041,-0.01096222,-0.9814893,0.1446397,-0.3463633,0.9268829,0.05116247,0.05263591,-0.1645904,0.008121328,0.01164241,0.01267615,0.9998189,0.0234865,-0.01594455,0.999597
Fixation,0.4956,0.01930979,0.05327523,-0.03728323,-0.1888654,-0.2171416,-0.01173793,-0.9576229,0.4203132,-0.356626,0.8343588,0.08484802,0.05389643,-0.04151412,-0.177063,-0.07151787,-0.01102151,-0.9815358,0.1442977,-0.3460108,0.9270678,0.05111793,0.05266678,-0.164575,0.007934215,0.01144644,0.0127136,0.9998222,0.02309056,-0.01557456,0.999612
Fixation,0.5065,0.01922705,0.05331063,-0.03731894,-0.1886704,-0.2168485,-0.01175161,-0.9577276,0.4197979,-0.356293,0.8347605,0.08476787,0.05392992,-0.04150967,-0.1758499,-0.06998944,-0.01106589,-0.9818634,0.141332,-0.3437722,0.9283566,0.05103968,0.05269921,-0.1645908,0.007730222,0.01114076,0.01271261,0.9998273,0.02247421,-0.01517452,0.9996322
Fixation,0.5176,0.01913169,0.05333424,-0.03737473,-0.1884762,-0.2165005,-0.01181725,-0.9578437,0.4192019,-0.3559446,0.8352085,0.08467558,0.05395699,-0.04151678,-0.175657,-0.0696319,-0.0111555,-0.9819224,0.1406653,-0.3434095,0.928592,0.05094978,0.05272245,-0.1646226,0.007535564,0.01077044,0.01275134,0.9998323,0.02172945,-0.01479393,0.9996544
Fixation,0.5292,0.01900332,0.05337763,-0.03742479,-0.1894565,-0.2156737,-0.01194855,-0.9578353,0.4176871,-0.3577822,0.8351822,0.0845511,0.05401301,-0.04150297,-0.1754189,-0.06917334,-0.01133428,-0.9819953,0.1398323,-0.3429529,0.9288865,0.05082863,0.05276966,-0.1646413,0.007299081,0.01028489,0.01286331,0.9998378,0.02075422,-0.0143312,0.9996819
Fixation,0.5398,0.01889718,0.05342007,-0.03748968,-0.1891603,-0.2152627,-0.01214291,-0.9579838,0.4170303,-0.3571972,0.8357607,0.0844485,0.0540756,-0.04150712,-0.1740157,-0.06967505,-0.01158437,-0.9822066,0.1409023,-0.3402244,0.9297279,0.0507294,0.05281901,-0.1646762,0.007026413,0.009823631,0.01303437,0.9998422,0.01982733,-0.01379452,0.9997082
Fixation,0.5507,0.01879759,0.05346632,-0.03754777,-0.188833,-0.2149062,-0.01232756,-0.958126,0.4164702,-0.3565531,0.8363148,0.08435196,0.05414283,-0.04151172,-0.1737074,-0.06930574,-0.01181026,-0.9822846,0.140259,-0.3396231,0.9300449,0.05063592,0.0528723,-0.1647077,0.006722982,0.009417755,0.01321249,0.9998458,0.01901026,-0.01319503,0.9997322
Fixation,0.5618,0.01869431,0.05352187,-0.03760999,-0.1902454,-0.2146964,-0.01252659,-0.957891,0.4160777,-0.3590899,0.8354243,0.08425167,0.05422258,-0.04151976,-0.173458,-0.06893471,-0.01206112,-0.9823517,0.1396205,-0.3391306,0.9303207,0.05053882,0.05293727,-0.1647432,0.006480777,0.009006619,0.0134115,0.9998485,0.01818434,-0.01271801,0.9997538
Fixation,0.5735,0.01855327,0.05350089,-0.03749581,-0.1901301,-0.2144671,-0.01257818,-0.9579647,0.4156867,-0.3588805,0.8357089,0.08411252,0.0542047,-0.0413734,-0.1733444,-0.06869885,-0.0121254,-0.9823875,0.1391815,-0.3389167,0.9304644,0.05040133,0.05291665,-0.1646132,0.006366685,0.008761643,0.01344174,0.999851,0.01769184,-0.01249593,0.9997654
Fixation,0.5854,0.01855978,0.05349827,-0.03752761,-0.1901028,-0.2145874,-0.01257918,-0.9579431,0.4159077,-0.3588167,0.8356263,0.08411805,0.05420578,-0.04142087,-0.173661,-0.06822573,-0.01212548,-0.9823646,0.1382565,-0.3395422,0.9303743,0.05040618,0.05291545,-0.1646526,0.006344731,0.008881478,0.01347072,0.9998497,0.01793122,-0.01244828,0.9997617
Fixation,0.6683,0.01853657,0.05347991,-0.03752789,-0.1930799,-0.2167612,-0.01258246,-0.9568576,0.419678,-0.3640452,0.8314695,0.08409472,0.0541923,-0.04142246,-0.1748489,-0.06785309,-0.01214487,-0.9821794,0.1375348,-0.3418179,0.9296476,0.05038287,0.05289936,-0.1646534,0.006324147,0.00889179,0.01350939,0.9998493,0.01795177,-0.01240614,0.9997619
Fixation,0.6823,0.01859945,0.05343819,-0.03738759,-0.1931971,-0.2178603,-0.01240265,-0.9565867,0.4215968,-0.3642155,0.8304235,0.08414847,0.05415392,-0.04143234,-0.174224,-0.06894968,-0.01197891,-0.9822161,0.139621,-0.3405994,0.9297839,0.05042935,0.05286038,-0.1645863,0.006451134,0.01003683,0.01352128,0.9998375,0.02024485,-0.01262875,0.9997153
Fixation,0.6889,0.01859945,0.05343819,-0.03738759,-0.1931971,-0.2178603,-0.01240265,-0.9565867,0.4215968,-0.3642155,0.8304235,0.08414847,0.05415392,-0.04143234,-0.174224,-0.06894968,-0.01197891,-0.9822161,0.139621,-0.3405994,0.9297839,0.05042935,0.05286038,-0.1645863,0.006451134,0.01003683,0.01352128,0.9998375,0.02024485,-0.01262875,0.9997153
Fixation,0.6953,0.01858073,0.05341995,-0.03738444,-0.1921001,-0.221112,-0.01243181,-0.9560609,0.4275694,-0.3618211,0.8284141,0.08412972,0.05413675,-0.04142947,-0.1742064,-0.06895344,-0.01198635,-0.9822189,0.1396309,-0.3405646,0.9297951,0.05041061,0.0528425,-0.1645832,0.006433733,0.01003912,0.01353024,0.9998374,0.02024908,-0.01259371,0.9997156
Fixation,0.7576,0.01856492,0.05340958,-0.03737185,-0.1945169,-0.2303433,-0.0124622,-0.9533886,0.4440616,-0.3651592,0.8182103,0.08411423,0.05412698,-0.04141153,-0.1780251,-0.07451404,-0.01198388,-0.9811275,0.1504824,-0.3475446,0.9255095,0.05039537,0.05283356,-0.1645682,0.00653563,0.009997969,0.01353017,0.9998372,0.02016954,-0.01279858,0.9997147
Fixation,0.7656,0.01831366,0.05331647,-0.03739186,-0.1943634,-0.2297108,-0.01288877,-0.9535668,0.4430995,-0.3647555,0.8189116,0.08386832,0.05407488,-0.04133607,-0.1779192,-0.07385609,-0.01241888,-0.981191,0.149353,-0.347311,0.9257801,0.05015493,0.05275953,-0.1645417,0.00644772,0.009272201,0.01385092,0.9998403,0.01872005,-0.01263652,0.9997449
Fixation,0.7721,0.01824449,0.05330741,-0.03740232,-0.1943247,-0.2295819,-0.01295906,-0.9536049,0.4428973,-0.3646677,0.8190601,0.08380022,0.05407226,-0.04132744,-0.1778877,-0.07372223,-0.01249228,-0.9812059,0.1491178,-0.347247,0.925842,0.0500879,0.05275321,-0.1645429,0.0064188,0.009127025,0.01390195,0.9998412,0.01842962,-0.01258179,0.999751
Fixation,0.7808,0.0181986,0.05329967,-0.03740574,-0.1943484,-0.2294646,-0.01307944,-0.9536266,0.442731,-0.3646691,0.8191494,0.0837553,0.05407608,-0.04131245,-0.1779263,-0.07359969,-0.01260533,-0.9812066,0.1489186,-0.3473094,0.9258507,0.0500441,0.05275178,-0.1645374,0.00646363,0.008987016,0.01398954,0.9998409,0.01815202,-0.01267376,0.9997549
Fixation,0.7885,0.01815081,0.05327785,-0.03741004,-0.1942669,-0.2294266,-0.01317305,-0.9536511,0.442704,-0.3644812,0.8192476,0.08370782,0.05406702,-0.04130884,-0.1803927,-0.07592756,-0.01269362,-0.9805776,0.1534854,-0.3518506,0.9233869,0.0499973,0.05273533,-0.1645378,0.006401323,0.008927452,0.01408966,0.9998404,0.01803244,-0.01254903,0.9997587
Fixation,0.7967,0.01810512,0.05326343,-0.03741452,-0.195406,-0.2322909,-0.01327125,-0.9527231,0.4478043,-0.36617,0.8157149,0.08366349,0.05406117,-0.04128873,-0.1804034,-0.07575536,-0.01279236,-0.9805877,0.1531851,-0.3518644,0.9234315,0.04995434,0.05272543,-0.1645304,0.006416377,0.008740334,0.01415584,0.999841,0.01765955,-0.01258326,0.9997649
Fixation,0.8064,0.01808847,0.05326438,-0.03745828,-0.1954654,-0.2322743,-0.01335881,-0.9527137,0.4478042,-0.3662394,0.8156838,0.08364697,0.05407143,-0.04132843,-0.1804754,-0.07573695,-0.01286895,-0.9805748,0.1531765,-0.35199,0.9233851,0.04993819,0.05273163,-0.1645723,0.00649439,0.008709673,0.01422319,0.9998398,0.0176013,-0.01273894,0.9997639
Fixation,0.8177,0.01805352,0.05325592,-0.03746273,-0.1952855,-0.2322307,-0.01351946,-0.9527591,0.4478001,-0.3658408,0.815865,0.08361238,0.05408633,-0.04132186,-0.18108,-0.07812674,-0.01305994,-0.9802733,0.1579009,-0.3529752,0.9222125,0.04990466,0.05273306,-0.1645711,0.006349164,0.008627042,0.01440821,0.9998388,0.01743426,-0.01244768,0.9997705
