SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,6.2676,0.03863093,0.04020548,-0.05612928,-0.1008069,-0.03882465,-0.0104513,-0.9940933,0.07929777,-0.1996115,0.9766612,0.1059075,0.03915298,-0.05170777,-0.06849605,0.03968198,-0.007250458,-0.9968355,-0.07811957,-0.137134,0.9874673,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2785,0.03862881,0.04020226,-0.05613001,-0.1012558,-0.03993186,-0.01052658,-0.994003,0.08151653,-0.2004564,0.9763054,0.1059056,0.03915477,-0.05171204,-0.06846306,0.03965261,-0.007284529,-0.9968387,-0.07805707,-0.137071,0.9874809,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2898,0.03862943,0.04021239,-0.05613365,-0.1012378,-0.03996591,-0.01055466,-0.9940032,0.08158953,-0.2004178,0.9763073,0.1059066,0.03916943,-0.05171979,-0.06900643,0.03907655,-0.007348428,-0.9968235,-0.07689067,-0.1381488,0.9874223,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3011,0.0386316,0.0402298,-0.0561339,-0.1011173,-0.03999614,-0.01057769,-0.994014,0.08165262,-0.2001779,0.9763512,0.1059091,0.03919196,-0.0517233,-0.06888793,0.03904761,-0.00738188,-0.9968327,-0.07683083,-0.137916,0.9874595,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3119,0.03863838,0.0402379,-0.05612764,-0.1015995,-0.04061832,-0.01064404,-0.9939389,0.0829071,-0.2011026,0.9760554,0.1059162,0.03920615,-0.05172101,-0.06879225,0.03901322,-0.007422394,-0.9968403,-0.0767587,-0.1377289,0.9874912,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3231,0.03865042,0.04024315,-0.05611279,-0.1014963,-0.04068073,-0.01063974,-0.9939469,0.08302876,-0.2008983,0.9760872,0.1059288,0.03921318,-0.05171416,-0.06858931,0.03793738,-0.007452518,-0.9968956,-0.07461689,-0.1373182,0.9877125,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3343,0.03866016,0.04023743,-0.05609917,-0.1014377,-0.04068115,-0.01055897,-0.9939537,0.08301252,-0.2007897,0.9761109,0.1059384,0.03919744,-0.05170145,-0.06852434,0.03793456,-0.007376668,-0.9969007,-0.07462303,-0.1371836,0.9877307,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3453,0.03866984,0.0402267,-0.05608625,-0.1021924,-0.04116968,-0.01054529,-0.9938564,0.08398881,-0.2022608,0.9757236,0.1059486,0.03918087,-0.05169684,-0.0685251,0.03787607,-0.007328765,-0.9969032,-0.07451314,-0.137181,0.9877394,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3561,0.03868531,0.04017949,-0.05607487,-0.1022448,-0.04116637,-0.01051988,-0.9938514,0.08397771,-0.2023662,0.9757026,0.105964,0.03912938,-0.05168558,-0.0688902,0.03769425,-0.007314515,-0.9968851,-0.07414588,-0.1379026,0.9876665,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3675,0.03870162,0.04011869,-0.05605848,-0.1023668,-0.04116656,-0.01061608,-0.9938379,0.08399923,-0.2025979,0.9756528,0.1059804,0.03907979,-0.0516684,-0.0690197,0.0376967,-0.007400753,-0.9968754,-0.07413623,-0.1381661,0.9876305,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
