SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
Fixation,13.3801,0.03445955,0.05007339,-0.05862353,-0.01748148,-0.2184111,-0.004435028,-0.9756902,0.4263582,-0.03217569,0.903982,0.1041489,0.04942,-0.05440329,-0.03712943,-0.1735345,-0.005513699,-0.9841122,0.3419643,-0.07116541,0.9370143,0.06965455,0.05446815,-0.1848455,-0.009719757,-0.03002173,0.006181075,0.9994829,-0.06013257,0.01905833,0.9980084
Fixation,13.3943,0.03440005,0.05006146,-0.05864663,-0.01812535,-0.217822,-0.004578003,-0.9758095,0.4252715,-0.0333794,0.9044501,0.1040877,0.04942191,-0.05439661,-0.03718539,-0.173327,-0.005636245,-0.9841459,0.3415773,-0.07123788,0.93715,0.06959681,0.05446446,-0.1848528,-0.009641791,-0.03023739,0.006279644,0.9994765,-0.06056422,0.01889373,0.9979855
Fixation,13.4094,0.03434889,0.05004442,-0.05867148,-0.0181451,-0.2177069,-0.004619883,-0.9758346,0.4250595,-0.03340168,0.9045489,0.1040356,0.04940939,-0.054405,-0.03610316,-0.1707893,-0.005672112,-0.9846296,0.336738,-0.06915902,0.9390551,0.06954682,0.05445027,-0.1848691,-0.009613042,-0.03035627,0.006311988,0.999473,-0.06080191,0.01883273,0.9979722
Fixation,13.4161,0.03434248,0.04998732,-0.05868552,-0.01820253,-0.2176513,-0.004637533,-0.9758459,0.4249571,-0.033507,0.9045932,0.1040287,0.04935217,-0.0544112,-0.03616123,-0.1707332,-0.005688001,-0.9846371,0.3366319,-0.06926911,0.9390851,0.06954108,0.05439413,-0.1848786,-0.009553384,-0.03041341,0.006313281,0.9994718,-0.06091532,0.01871266,0.9979675
Fixation,13.4247,0.03430627,0.04998565,-0.05869753,-0.01824382,-0.2208323,-0.004621184,-0.9751302,0.4308491,-0.03353919,0.9018005,0.1039918,0.04935205,-0.05441074,-0.03618214,-0.1706453,-0.00570742,-0.9846515,0.3364652,-0.06930571,0.9391421,0.06950587,0.05439353,-0.1848841,-0.009529707,-0.03050333,0.006323978,0.9994692,-0.06109481,0.01866349,0.9979575
Fixation,13.4355,0.03426979,0.04999602,-0.05871518,-0.01820354,-0.2208781,-0.00464035,-0.9751205,0.4309345,-0.03345139,0.901763,0.1039557,0.04936671,-0.05443479,-0.03735613,-0.1725985,-0.005744111,-0.9842669,0.3401951,-0.07155396,0.9376286,0.06946857,0.05440557,-0.1849053,-0.009563607,-0.03045721,0.006353935,0.9994701,-0.06100367,0.01873003,0.9979618
Fixation,13.4470,0.03424973,0.05001593,-0.05873039,-0.01817609,-0.2207558,-0.004594221,-0.9751489,0.4307065,-0.03342039,0.9018731,0.1039345,0.04938126,-0.05443256,-0.03732622,-0.1724743,-0.005701778,-0.9842901,0.3399552,-0.07151283,0.9377187,0.06945041,0.05442214,-0.184912,-0.009602547,-0.0305813,0.006312613,0.9994662,-0.0612512,0.01880875,0.9979451
Fixation,13.4582,0.03424781,0.05004251,-0.0587,-0.01925163,-0.2296606,-0.00448622,-0.97307,0.4471244,-0.03540575,0.8937708,0.1039326,0.04940081,-0.0544023,-0.03736005,-0.1724731,-0.005658628,-0.9842892,0.3399496,-0.07159427,0.9377145,0.06944891,0.05444562,-0.1848815,-0.00957813,-0.03058032,0.006263502,0.9994668,-0.06124801,0.01876297,0.9979462
Fixation,13.4689,0.03422773,0.05003798,-0.05873498,-0.01913539,-0.2297046,-0.004471199,-0.973062,0.4472049,-0.03518574,0.8937392,0.1039129,0.04939902,-0.05444333,-0.03815913,-0.1746503,-0.005654328,-0.9838746,0.3440995,-0.07311254,0.9360823,0.06942818,0.0544405,-0.1849206,-0.009693985,-0.03053521,0.006280448,0.999467,-0.06115964,0.01899409,0.9979473
Fixation,13.4802,0.0342207,0.05004287,-0.05874693,-0.01912334,-0.2297094,-0.004542277,-0.9730608,0.4472162,-0.03512954,0.8937358,0.103906,0.04941404,-0.05445577,-0.03815109,-0.1746564,-0.005725865,-0.9838734,0.3441165,-0.07307158,0.9360793,0.06942046,0.05445063,-0.1849328,-0.009687167,-0.03053248,0.006352331,0.9994667,-0.06115546,0.01897609,0.9979479
Fixation,13.4912,0.0342291,0.0500567,-0.05872785,-0.02039795,-0.2403988,-0.004418886,-0.9704499,0.4667702,-0.03746579,0.8835847,0.1039139,0.04942465,-0.05442981,-0.03808222,-0.174608,-0.005687664,-0.9838849,0.3440215,-0.07295082,0.9361236,0.0694297,0.0544616,-0.1849109,-0.009762871,-0.03058034,0.00632668,0.9994646,-0.06125147,0.01912834,0.9979391
Fixation,13.5022,0.03422964,0.05008757,-0.05872031,-0.02039173,-0.2404084,-0.004369466,-0.9704478,0.4667858,-0.0374773,0.8835759,0.1039145,0.04944921,-0.05442376,-0.03907106,-0.1752266,-0.005662249,-0.9837363,0.3451959,-0.0748869,0.9355382,0.06943052,0.0544889,-0.1849043,-0.009782129,-0.03056896,0.006281101,0.999465,-0.06122811,0.01916978,0.9979397
Fixation,13.5139,0.03423115,0.05009365,-0.05873436,-0.0204777,-0.2404483,-0.004332835,-0.9704363,0.466857,-0.03766096,0.8835305,0.1039163,0.04944694,-0.05444385,-0.03915448,-0.175266,-0.005619217,-0.9837263,0.3452675,-0.07506488,0.9354975,0.06943198,0.05449212,-0.1849207,-0.009708902,-0.03052625,0.006223911,0.9994674,-0.06114084,0.01902748,0.9979478
Fixation,13.5246,0.0342413,0.05008912,-0.05874662,-0.01939652,-0.2466552,-0.004118486,-0.9689004,0.4781284,-0.03555489,0.87757,0.1039273,0.04942369,-0.05447321,-0.0392515,-0.1753804,-0.005499969,-0.9837027,0.3454761,-0.07529443,0.9354021,0.06944177,0.05447936,-0.1849409,-0.009637328,-0.03040361,0.006093182,0.9994727,-0.06089261,0.01889398,0.9979655
Fixation,13.5356,0.03428098,0.0500412,-0.05874328,-0.01943547,-0.2466892,-0.004083836,-0.9688911,0.4781888,-0.03564684,0.8775334,0.1039672,0.04936957,-0.05447494,-0.03949753,-0.1769746,-0.00545151,-0.9834075,0.348507,-0.07575477,0.9342399,0.06948137,0.05442882,-0.1849398,-0.009609176,-0.03036722,0.006050182,0.9994743,-0.06081879,0.01884079,0.997971
Fixation,13.5468,0.03429397,0.05002344,-0.05874945,-0.01946107,-0.2466905,-0.004077685,-0.9688903,0.4781907,-0.03569943,0.8775302,0.1039802,0.04935002,-0.05448138,-0.03952261,-0.1769756,-0.005443524,-0.9834063,0.3485081,-0.07580683,0.9342352,0.06949445,0.05441046,-0.1849459,-0.009586253,-0.03036562,0.00603725,0.9994746,-0.06081508,0.01879578,0.9979721
Fixation,13.5577,0.03428517,0.05002332,-0.05876395,-0.01987792,-0.2498471,-0.004165349,-0.9680723,0.4839057,-0.03640513,0.8743626,0.103972,0.04936457,-0.05450289,-0.03953051,-0.1770289,-0.005551853,-0.9833958,0.3486179,-0.0757826,0.9341962,0.06948408,0.05441821,-0.1849637,-0.00955564,-0.0303168,0.006144147,0.9994758,-0.06071924,0.01872872,0.9979792
Fixation,13.5692,0.03430262,0.05001605,-0.05875489,-0.0198007,-0.2498008,-0.004187134,-0.9680857,0.4838231,-0.03624565,0.874415,0.1039891,0.04936326,-0.05448692,-0.03945503,-0.1769828,-0.005580256,-0.983407,0.3485325,-0.07562549,0.9342408,0.0695018,0.05441272,-0.1849518,-0.009624096,-0.03036561,0.006185171,0.9994734,-0.06081828,0.01886242,0.9979706
Fixation,13.5798,0.0343153,0.04999197,-0.05873889,-0.01961056,-0.2498224,-0.004165415,-0.9680842,0.4838616,-0.03588811,0.8744084,0.104002,0.04934454,-0.05447359,-0.04070121,-0.1777967,-0.005606954,-0.9832092,0.3500791,-0.07804181,0.9334635,0.06951398,0.05438828,-0.1849389,-0.009812611,-0.0303438,0.006218019,0.999472,-0.0607776,0.0192375,0.9979659
Fixation,13.5916,0.03432055,0.05001116,-0.0587476,-0.01961079,-0.2524971,-0.004253291,-0.9673896,0.488693,-0.03579466,0.8717212,0.1040073,0.04937482,-0.05448217,-0.04082781,-0.1777973,-0.005719605,-0.9832032,0.3500887,-0.07825022,0.9334425,0.06951848,0.05441546,-0.1849462,-0.009665277,-0.03034784,0.006301865,0.9994728,-0.0607855,0.01893787,0.9979712
Fixation,13.6023,0.03431874,0.05001712,-0.05875462,-0.01966116,-0.2525285,-0.00424584,-0.9673803,0.4887492,-0.03589524,0.8716856,0.1040058,0.0493778,-0.05449386,-0.04087753,-0.1778287,-0.005707645,-0.9831955,0.3501474,-0.07835124,0.933412,0.06951644,0.05442059,-0.1849551,-0.009618785,-0.03031491,0.006281499,0.9994744,-0.06071879,0.01884661,0.997977
Fixation,13.6138,0.03435448,0.05001485,-0.05873243,-0.01969971,-0.2525223,-0.004232535,-0.9673813,0.4887375,-0.03597664,0.8716888,0.1040414,0.04937208,-0.05447089,-0.04137087,-0.17775,-0.005706052,-0.9831892,0.3499959,-0.07932229,0.9333867,0.06955244,0.05441725,-0.1849322,-0.009585586,-0.03032075,0.006257692,0.9994746,-0.0607296,0.01878162,0.9979776
Fixation,13.6245,0.0343639,0.050017,-0.05873044,-0.01964276,-0.2545651,-0.004205695,-0.966847,0.4924163,-0.03584184,0.8696215,0.104051,0.04937196,-0.0544713,-0.04142172,-0.1777656,-0.00570088,-0.9831842,0.350025,-0.07942351,0.9333673,0.06956178,0.05441904,-0.184931,-0.009536736,-0.03030418,0.006242923,0.9994757,-0.06069566,0.0186851,0.9979814
Fixation,13.6359,0.0343751,0.05002081,-0.05873239,-0.01965887,-0.2545797,-0.004201863,-0.9668428,0.4924423,-0.03587466,0.8696054,0.1040623,0.04937458,-0.05447539,-0.04143751,-0.1777802,-0.005695471,-0.9831809,0.3500523,-0.07945607,0.9333543,0.06957285,0.0544225,-0.1849339,-0.009522248,-0.03028897,0.006235126,0.9994764,-0.06066496,0.01865681,0.9979838
Fixation,13.6470,0.03438386,0.05003679,-0.05874658,-0.01962102,-0.2545804,-0.0042221,-0.9668434,0.4924444,-0.03579117,0.8696077,0.1040711,0.04939485,-0.05448955,-0.04180936,-0.1781585,-0.005726825,-0.9830965,0.3507729,-0.08016471,0.933023,0.06958135,0.05444026,-0.1849484,-0.009552811,-0.03028905,0.006265278,0.9994759,-0.06066605,0.01871607,0.9979826
Fixation,13.6580,0.03440453,0.05003667,-0.05874439,-0.01973516,-0.2558232,-0.004174043,-0.9665132,0.4946777,-0.03601294,0.8683301,0.1040915,0.04939175,-0.05448303,-0.04175361,-0.1781279,-0.005693001,-0.9831046,0.3507122,-0.08006817,0.9330541,0.06960262,0.05443752,-0.1849446,-0.009614711,-0.03031883,0.006242201,0.9994745,-0.06072583,0.0188408,0.9979767
