SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,0.3836,0.01741954,0.03930724,-0.03679032,-0.122885,-0.006763576,-0.01704062,-0.9922516,0.01761041,-0.2436351,0.9697071,0.08659573,0.04134786,-0.03618735,-0.02808728,0.09994239,-0.01358004,-0.994504,-0.1980234,-0.05858026,0.9784452,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3950,0.01742532,0.03933227,-0.03679341,-0.111066,0.04730549,-0.01538672,-0.9925673,-0.09048989,-0.2219367,0.9708531,0.08660166,0.04136872,-0.03619226,-0.02801257,0.0999313,-0.01355568,-0.9945076,-0.1980054,-0.0584267,0.978458,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4056,0.01741644,0.03935909,-0.03679034,-0.1109904,0.04731517,-0.01536362,-0.9925756,-0.09051734,-0.2217866,0.9708848,0.08659288,0.04139173,-0.03618842,-0.01466566,0.1327229,-0.01247018,-0.9909663,-0.2626821,-0.03237651,0.9643391,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4167,0.01742944,0.03938401,-0.03679202,-0.1109789,0.04726122,-0.01530524,-0.9925804,-0.090424,-0.2217577,0.9709001,0.08660616,0.04140937,-0.03619846,-0.01464952,0.132664,-0.01241852,-0.990975,-0.2625695,-0.03232959,0.9643713,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4278,0.0174547,0.03940618,-0.03679006,-0.1088695,0.08718137,-0.01408192,-0.9901255,-0.1695748,-0.2180442,0.9610937,0.08663152,0.04143023,-0.03620297,-0.01460135,0.1326185,-0.01241415,-0.9909819,-0.2624826,-0.03223205,0.9643983,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4392,0.01745898,0.03943181,-0.03680184,-0.1088699,0.08712514,-0.01407841,-0.9901305,-0.1694651,-0.2180441,0.9611131,0.08663586,0.0414561,-0.03622257,-0.009653691,0.1408092,-0.01213995,-0.9899153,-0.278544,-0.02253151,0.9601591,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4505,0.01746058,0.03945565,-0.03680922,-0.1088398,0.08711725,-0.01406209,-0.9901348,-0.1694546,-0.2179822,0.961129,0.08663754,0.04147756,-0.03623138,-0.009622565,0.1407996,-0.01212613,-0.9899171,-0.2785265,-0.02246579,0.9601657,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4611,0.0174861,0.03948057,-0.03680409,-0.1090758,0.09814262,-0.01369902,-0.9890819,-0.1911537,-0.2184587,0.956941,0.08666322,0.04149866,-0.03623138,-0.009558478,0.1407642,-0.01210671,-0.989923,-0.27846,-0.0223327,0.9601882,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4722,0.017507,0.03951001,-0.03680155,-0.1090278,0.09806258,-0.01369919,-0.9890951,-0.1909992,-0.2183644,0.9569933,0.08668419,0.04152882,-0.03624009,-0.006675284,0.146817,-0.01191501,-0.9890694,-0.2902654,-0.01670329,0.9568004,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.4844,0.0175003,0.03951311,-0.0367945,-0.1089589,0.09802441,-0.01367736,-0.9891067,-0.1909327,-0.2182253,0.9570383,0.08667763,0.04152858,-0.03623889,-0.006605152,0.1467765,-0.01190062,-0.9890761,-0.290189,-0.01655946,0.9568261,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
